38103934		The promise of genetic therapies in diseaseD000755.
37956414		Digital PCR to Measure SARS-CoV-2 RNA, Variants, and Outcomes in Youth.BACKGROUND: The role of SARS-CoV-2 viral load in predicting contagiousness, disease severity, transmissibility, and clinical decision-making continues to be an area of great interest. However, most studies have been in adults and have evaluated SARS-CoV-2 loads using cycle thresholds (Ct) values, which are not standardized preventing consistent interpretation critical to understanding clinical impact and utility. Here, a quantitative SARS-CoV-2 reverse-transcription digital PCR (RT-dPCR) assay normalized to WHO International Units was applied to children at risk of severe disease diagnosed with diseaseD000086382 at St Jude Children's Research Hospital between March 28, 2020, and January 31, 2022. METHODS: Demographic and clinical information from children, adolescents and young adults treated at St Jude Children's Research Hospital were abstracted from medical records. Respiratory samples underwent SARS-CoV-2 RNA quantitation by RT-dPCR targeting N1 and N2 genes, with sequencing to determine the genetic lineage of infecting virus. RESULTS: Four hundred and sixty-two patients aged 0-24 years (median 11 years old) were included during the study period. Most patients were infected by the omicron variant (43.72%), followed by ancestral strain (22.29%), delta (13.20%) and alpha (2.16%). Viral load at presentation ranged from 2.49 to 9.14 log10 IU/ml, and higher viral RNA loads were associated with symptoms (OR 1.32: CI95% 1.16-1.49) and diseaseD012140 (OR 1.23: CI95% 1.07-1.41). Viral load did not differ by SARS-CoV-2 variant, vaccination status, age, or baseline diagnosis. CONCLUSION: SARS-CoV-2 RNA loads predict the presence of symptomatic and diseaseD012140. The use of standardized, quantitative methods is feasible, allows for replication, comparisons across institutions, and has the potential to facilitate consensus quantitative thresholds for risk stratification and treatment.
37939877		diseaseD000755 and pregnancy.Pregnancy is a particularly risky period in the life of patients with diseaseD000755 (diseaseD000755). Physiological changes during pregnancy increase the risk of diseaseD013224 (diseaseD013224), diseaseD056586, diseaseD054556 events, and diseaseD007239. This concerns haemoglobin (Hb) S/C and S/diseaseD017086 patients as much than diseaseD018455/S or diseaseD018455/beta0-thalassaemia patients. diseaseD000755 also increases the risk of obstetrical complications, such as diseaseD011225, in utero diseaseD003643, diseaseD047928 mostly induced, and diseaseD005317. Thus, pregnancy should be planned and closely monitored by a multidisciplinary team involving obstetricians and diseaseD000755 specialists. Before pregnancy, the parents should also be informed about the risk of transmission of this diseaseD030342, and the father should therefore be prescribed haemoglobin electrophoresis. Treatments have to be revised when planning pregnancy: chemicalD006918 (chemicalD006918) should be stopped as soon as pregnancy is suspected or confirmed. Preventive blood transfusion is not systematic, but is recommended in the case of a pre-existing transfusion program prior to pregnancy, severe pre-existing diseaseD000092124, severe obstetric history, and severe or repeated crises during follow-up, especially in patients taking chemicalD006918 before. Despite the risks of diseaseC536271, systematic administration of corticosteroids for foetal lung maturation is not recommended due to the risk of maternal diseaseD002318. Although more frequent, due to obstetrical and maternal complications, caesarean section is not systematic, in the absence of maternal contraindications. It is advisable not to exceed the term of 39 weeks of diseaseC537962. Post-partum follow-up is recommended, particularly because of the risk of diseaseD013923.
37967611	Negative_Correlation|chemicalD006918|diseaseD006976	diseaseD006976 in diseaseD000755.diseaseD000755 (diseaseD000755) is a complex diseaseD030342 that has long challenged both patients and healthcare professionals. One of its chronic and debilitating complications is diseaseD006976 (diseaseD006976). diseaseD000755-associated diseaseD006976 is often post-capillary, secondary to diseaseD006331. It can also sometimes be pre-capillary with multiple and often interrelated mechanisms including obstructive remodeling of the pulmonary vascular bed secondary to diseaseD006461, diseaseD014652, diseaseD013927, diseaseD000860, or associated risk factors like diseaseD006975. Screening symptomatic patients with echocardiographic signs of diseaseD006976 is crucial to determine those who should undergo right heart catheterization, the cornerstone exam to diagnose and categorize patients with diseaseD006976. The workup following the diagnosis relies on identifying the cause of diseaseD006976 to personalize treatment. Ongoing efforts are made to treat this complex condition, starting with treating the underlying disease with chemicalD006918 or chronic blood exchange transfusion. Robust data on the efficacy of ncbi5053-specific therapies are lacking in this specific population. Initiation of such therapies must be made by an expert center after a case-by-case assessment of the benefit-risk ratio according to the phenotype and the mechanisms involved in the development of diseaseD006976. Efforts are also poured into studying the interventional and medical therapies used on chronic diseaseD011655 for patients presenting with a diseaseD013927 form. The management of those patients requires a multidisciplinary approach, with conjoint efforts from diseaseD006976 and diseaseD000755 specialists.
38066873		Alloimmunization and hyperhemolysis in diseaseD000755.Alloimmunization against red blood cell antigens and delayed diseaseD006461 transfusion reaction (DHTR) are major barriers to transfusion in diseaseD000755 (diseaseD000755). In diseaseD000755, DHTR is a potentially life-threatening. Blood group polymorphism in diseaseD000755 9606, who are of African ancestry and frequently exposed to antigens they do not carry; an diseaseD007249 clinical state; and occasional transfusion in acute situations are risk factors for alloimmunization and DHTR. In 9606 at risk, the transfusion indication must be balanced against the risk of developing DHTR. However, when transfusion is absolutely necessary, protocols combining the prevention of exposure to immunogenic antigens with immunosuppressive treatments must be implemented, and 9606 should be carefully monitored during posttransfusion follow-up. This close monitoring makes it possible to diagnose hyperhemolysis as soon as possible; to avoid retransfusion, which can exacerbate diseaseD006461; and to administer specific treatments, such as anticomplement therapy, in severe cases. Finally, in 9606 with severe disease, hematopoietic stem cell transplantation may be indicated. However, transfusion is also required in this context, and its management is complex because these risks must be taken into account.
38190311		An Updated Equitable Model of Readiness for Transition to Adult Care: Content Validation in Young People With diseaseD000755.IMPORTANCE: Despite elevated health risks during young adulthood, many adolescents and young adults with serious health care needs face barriers during the transfer to an adult specialty practitioner, and health disparities may occur during the transition. OBJECTIVE: To validate the content of an updated Social-Ecological Model of Adolescent and Young Adult Readiness for Transition to Promote Health Equity (SMART-E) in a group of adolescents and young adults with diseaseD000755 (diseaseD000755) and their supports. DESIGN, SETTING, AND 9606: Health equity framework components were reviewed. Systems of power (eg, institutional and practitioner bias) and environments or networks (eg, peer or school support) were added as SMART-E preexisting factors, and health literacy was included within readiness factors. Adolescents and young adults aged 16 to 29 years with diseaseD000755, caregivers, and practitioners participated in this convergent, mixed-methods study within Children's Hospital of Philadelphia between January and August 2022. MAIN OUTCOMES AND MEASURES: Content validity was assessed through nominations of top 3 most important transition barriers prior to interviews and focus groups, ratings on importance of SMART-E factors (0-4 scale; ratings >2 support validity) after interviews and focus groups, nominations of 3 most important factors for transition and for health equity, and qualitative content analysis of interview transcripts. RESULTS: The study enrolled 10 pediatric adolescents and young adults (mean [SD] age, 18.6 [2.9] years; 4 female and 6 male), 10 transferred adolescents and young adults (mean [SD] age, 22.9 [2.1] years; 8 female and 2 male), 9 caregivers (mean [SD] age, 49.8 [8.7] years; 5 female and 4 male), and 9 practitioners (mean [SD] age, 45.6 [10.5] years; 8 female and 1 male). Quantitative ratings supported the content validity of SMART-E and met established criteria for validity. Systems of power was the most endorsed transition barrier (14 of 38 9606) reported prior to interviews and focus groups. After the interview, 9606 endorsed all SMART-E factors as important for transition, with new factors systems of power and environments and networks rated at a mean (SD) 2.8 (1.23) and 3.1 (0.90), respectively, on a 0 to 4 scale of importance. The most important factors for transition and equity varied by participant group, with all factors being endorsed, supporting the comprehensiveness of SMART-E. Qualitative data corroborated quantitative findings, further supporting validity, and minor modifications were made to definitions. CONCLUSIONS AND RELEVANCE: SMART-E obtained initial content validation with inclusion of health equity factors for adolescents and young adults with diseaseD000755, caregivers, and practitioners. The model should be evaluated in other populations of adolescents and young adults with diseaseD002908.
37858508	Negative_Correlation|chemicalD006918|diseaseD000755	The evolving treatment landscape for children with diseaseD000755.diseaseD000755 is the most common diseaseD030342. Over the past 30 years, disease-related morbidity and mortality have improved in high-income countries due to advances in preventive care and treatments. Established disease-modifying therapies, such as chemicalD006918 (hydrocarbamide), are continuing to have an important role in the treatment of diseaseD000755, and newer agents also show promise. In the past 5 years, the US Food and Drug Administration approved three additional diseaseD000755-modifying medications, and new gene therapies have been developed as an alternative curative treatment to haematopoietic stem-cell transplantation. In this Review, we discuss the current treatment landscape for paediatric diseaseD000755 and emerging innovations in care. We also review the need for close, long-term management for children receiving newer therapies and the importance of ongoing investment in people with diseaseD000755 in low-income and middle-income countries.
38037041		Opioid prescriptions among the World Trade Center Health Program population.BACKGROUND: The World Trade Center Health Program (Program) provides limited health care to those directly affected by the 9/11 terrorist attacks. Because of diseaseD000070617 arising from the 9/11 attacks, Program members might be at high risk of opioid use. To prevent prescription opioid overuse, in 2018 the Program implemented various measures to improve opioid prescribing and expand access to non-opioid diseaseD010146 management among Program members. However, the characteristics of opioid prescriptions dispensed among this population has never been described. METHODS: Administrative and claims data from 07/01/2011 to 09/30/2022 were used to describe opioid prescriptions dispensed during 2013-2021. RESULTS: From 2013-2021, 108,285 members were Program-enrolled for >= 10 months, 4,053 (3.7%) had 22,938 outpatient opioid prescriptions, of which, 62.1% were for diseaseD009369-related diseaseD010146, 11.1% for hospice/end of life care, 4.8% for surgery diseaseD010146, and 9.8% for diseaseD059787. Among members with Program-paid diagnostic/treatment claims (n = 70,721), the proportion with opioid prescriptions for diseaseD009369/hospice/end of life care increased from 0.5% in 2013 to 1.6% in 2018 (p = 0.010), then decreased to 1.1% in 2021 (p = 0.070), and the proportion for non-diseaseD009369 surgery/diseaseD059787 decreased from 0.6% in 2013 to 0.23% in 2021 (p = 0.0005). Among members prescribed opioids without diseaseD009369/hospice/diseaseD000755, the proportion who started with long-acting opioids or had opioid prescriptions from >= 4 prescribers were below 6.5% annually; the proportion receiving a high-dose (>= 90 chemicalD009020 milligram equivalents per day [MED]), or with concurrent opioids and chemicalD001569 use, or who started opioids with MED >= 50 or with long duration (>= 7 days' supply) were above 10% annually, but decreased since 2017. CONCLUSIONS: Prevalence of outpatient opioid prescriptions paid by the Program was very low and prescriptions were primarily dispensed for diseaseD009369/hospice/end of life care. Although Program efforts to improve opioid prescribing coincided with improvements in outcomes, ongoing surveillance is needed.
38224366		Enhancing diagnostic precision for diseaseD056586 in diseaseD000755: insights from dual-energy CT lung perfusion mapping.PURPOSE: diseaseD056586 (diseaseD056586) is secondary to occlusion of the pulmonary vasculature and a potentially life-threatening complication of diseaseD000755 (diseaseD000755). Dual-energy CT (DECT) iodine perfusion map reconstructions can provide a method to visualize and quantify the extent of pulmonary microthrombi. METHODS: A total of 102 9606 with diseaseD000755 who underwent DECT CTPA with perfusion were retrospectively identified. The presence or absence of diseaseD003318, segmental perfusion defects, and diseaseD012120 was noted. The number of segmental perfusion defects between 9606 with and without diseaseD056586 was compared. Sub-analyses were performed to investigate robustness. RESULTS: Of the 102 9606, 68 were clinically determined to not have diseaseD056586 and 34 were determined to have diseaseD056586 by clinical criteria. Of the 9606 with diseaseD056586, 82.4% were found to have perfusion defects with a median of 2 perfusion defects per 9606. The presence of any or new perfusion defects was significantly associated with the diagnosis of diseaseD056586 (P = 0.005 and < 0.001, respectively). Excluding 9606 with diseaseD011655, 79% of 9606 with diseaseD056586 had old or new perfusion defects, and the specificity for new perfusion defects was 87%, higher than consolidation/ground glass opacities (80%). CONCLUSION: DECT iodine map has the capability to depict microthrombi as perfusion defects. The presence of segmental perfusion defects on dual-energy CT maps was found to be associated with diseaseD056586 with potential for improved specificity and reclassification.
38302120		Comprehensive Care in diseaseD000755.Despite advancements in diseaseD000755 (diseaseD000755) management, individuals with diseaseD000755 continue to face greater degrees of mortality, disability, and health care barriers compared with their healthy peers. Comprehensive care includes essential elements such as newborn screening, key immunizations, penicillin prophylaxis, and consistent health screening for common complications. Pediatricians should be familiar with treatment options for diseaseD000755 to offer informed education to both 9606 and their families. By providing guided and comprehensive care, pediatricians have the potential to enhance both the quantity and quality of life for individuals living with diseaseD000755. [Pediatr Ann. 2024;53(2):e43-e46.].
