28718995		A systematic review of the prevalence and impact of urinary incontinence in cystic fibrosis.This systematic review synthesizes published articles investigating the prevalence, severity and impact of urinary incontinence (UI), a condition associated with cystic fibrosis (CF). References were identified through searching Medline, Embase and PubMed using the medical subject headings 'cystic fibrosis' AND 'urinary incontinence'. Articles were included if UI prevalence was investigated as an outcome. Twelve studies met selection criteria. The prevalence of UI ranged from 5% to 76%. Age and gender contributed to this variability. When assessed, UI commonly limited airway clearance, exercise and/or spirometry, and had a variable impact on patients' lives. Worry and embarrassment were features for many; others were less affected. In CF, UI is common and can interfere with respiratory care and social well-being. The prevalence, characteristics and impact are poorly understood, which is made worse by inconsistent definitions across studies. Future research is needed to improve approaches to prevention, identification, management and education.
29094071		Clinical chronic rhinosinusitis outcomes in pediatric patients with cystic fibrosis.Objectives: Chronic rhinosinusitis and nasal polyposis are common conditions in cystic fibrosis (CF). Approximately 2-3% of pediatric CF patients per year have sinus disease requiring surgery. It has been well established that there is a significant negative impact on quality of life associated with chronic rhinosinusitis (CRS) in the non-CF patient population. However, the impact of CRS on the pediatric CF population remains uncertain. The purpose of this article is to review the current state of outcome measures for CRS in pediatric CF patients. Data Sources: PubMed and EMBASE literature review. Methods: PubMed and EMBASE electronic databases were searched using Boolean searches that incorporated mesh headings and plain language for quality of life, symptom evaluation, pediatric patients, and sinusitis/rhinosinusitis. Studies were included if the study primarily evaluated a pediatric Cystic Fibrosis-Chronic Rhinosinusitis (CF-CRS) population and the primary outcome measure was quality of life evaluation. Results: The search yielded 34 unique articles. A total of 7 articles met inclusion criteria. Conclusions: Despite the high frequency of chronic rhinosinusitis in the pediatric CF patient population, its impact on quality of life is not well understood. Currently there is a lack of a validated disease specific quality of life instruments available to assess the impact of CRS on the pediatric CF patient population. Level of Evidence: 5.
28132082	cause|@CHEMICAL_Tacrolimus|@DISEASE_Acute_Kidney_Injury ;cause|@CHEMICAL_Tacrolimus|@DISEASE_Kidney_Diseases	High tacrolimus blood concentrations early after lung transplantation and the risk of kidney injury.PURPOSE: Lung transplant recipients often develop acute kidney injury (AKI) evolving into chronic kidney disease (CKD). The immunosuppressant tacrolimus might be associated with the emergence of AKI. We analyzed the development and recovery of kidney injury after lung transplantation and related AKI to whole-blood tacrolimus trough concentrations and other factors causing kidney injury. METHODS: We retrospectively studied kidney injury in 186 lung-transplantation patients at the UMC Utrecht between 2001 and 2011. Kidney function and whole-blood tacrolimus trough concentrations were determined from day 1 to 14 and at 1, 3, 6, and 12 months postoperative. Systemic inflammatory response syndrome (SIRS), septic shock, and nephrotoxic medications were evaluated as covariates for AKI. We analyzed liver injury and drug-drug interactions. RESULTS: AKI was present in 85 (46%) patients. Tacrolimus concentrations were supra-therapeutic in 135 of 186 patients (73%). AKI in the first week after transplantation was related to supra-therapeutic tacrolimus concentrations (OR 1.55; 95% CI 1.06-2.27), >=3 other nephrotoxic drugs (OR 1.96; 95% CI 1.02-3.77), infection (OR 2.48; 95% CI 1.31-4.70), and cystic fibrosis (OR 2.17; 95% CI 1.16-4.06). Recovery rate of AKI was lower than expected (19%), and the cumulative incidence of severe CKD at 1 year was 15%. CONCLUSIONS: After lung transplantation, AKI is common and often evolves into severe CKD, which is a known cause of morbidity and mortality. Supra-therapeutic whole-blood tacrolimus trough concentrations are related to the early onset of AKI. Conscientious targeting tacrolimus blood concentrations might be vital in the early phase after lung transplantation. What is known about this subject?   Lung transplant recipients often develop acute kidney injury evolving into chronic kidney disease increasing both morbidity and mortality.   To date, the pathophysiology of kidney injury after lung transplantation has not been fully elucidated.   The immunosuppressant tacrolimus is difficult to dose, especially in the unstable clinical setting, and is nephrotoxic. WHAT THIS STUDY ADDS:   For the first time, supra-therapeutic whole-blood tacrolimus trough concentrations are related to the emergence of acute kidney injury in the first days after lung transplantation.   Supra-therapeutic whole-blood tacrolimus trough concentrations often occur early after lung transplantation.   AKI after lung transplantation shows low recovery rates.
29605218		Six-minute walk test as a determinant of the functional capacity of children and adolescents with cystic fibrosis: A systematic review.Cystic Fibrosis (CF) is a multisystem disorder. The involvement of the respiratory system is frequent and culminates in dyspnea and exercise intolerance. Functional capacity is an important diagnostic tool, because it reflects the cardiorespiratory status, quality of life and prognosis. This systematic review aims to assess the reproducibility and validity of the six minute walk test (6MWT) to reflect the functional capacity of children and adolescents with cystic fibrosis, and also the correlation between 6MWT and lung function. Searches for articles were performed in eight databases using MeSH/DeCS keywords. A total of 695 articles were found and, after verifying all eligibility criteria, six articles were included for analysis and scoring regarding the methodological quality according to the QUADAS scale (Quality Assessment of Diagnostic Accuracy Studies). All articles had good methodology (QUADAS between 9 and 11 points). The 6MWT is not correlated with lung function. There is a strong indication that the 6MWT is a reproducible test to assess the functional capacity of children and adolescents with CF. The validity assessment could not be reached because the studies included in this systematic review did not use adequate statistical tools to carry out such an evaluation.
8476292	associate|@CHEMICAL_Alginates|@CHEMICAL_Uronic_Acids	Exopolysaccharide production in biofilms: substratum activation of alginate gene expression by Pseudomonas aeruginosa.Reporter gene technology was employed to detect the activity of an alginate promoter of Pseudomonas aeruginosa when the organism was grown as a biofilm on a Teflon mesh substratum and as planktonic cells in liquid medium. Alginate biosynthetic activity was determined with a mucoid cell line derived from a cystic fibrosis isolate and containing an alginate algC promoter fused to a lacZ reporter gene. Reporter activity was demonstrated with chromogenic and fluorogenic substrates for beta-galactosidase. Expression of algC was shown to be upregulated in biofilm cells compared with planktonic cells in liquid medium. Gene up-expression correlated with alginate biosynthesis as measured by Fourier transform infrared spectroscopy, uronic acid accumulation, and alginate-specific enzyme-linked immunosorbent assay. The algC promoter was shown to have maximum activity in planktonic cultures during the late lag and early log phases of the cell growth cycle. During a time course experiment, biofilm algC activity exceeded planktonic activity except during the period immediately following inoculation into fresh medium. In continuous-culture experiments, conversion of lacZ substrate was demonstrated microscopically in individual cells by epifluorescence microscopy.
17459673		[Nebulized drugs: the evolution?].The revival of nebulization as a drug delivery route is real. The current delivery systems respond to the new European norms, the new mesh-vibrating nebulizers allow delivering drugs more quickly, other nebulizers, more performant because of less drug losses and of a better lung deposition of the drug, are in progress. Only 12 drugs are commercialized for nebulization. All are available in dispensaries, some requiring a first prescription by a physician working in a hospital (cystic fibrosis drugs), others requiring a prescription from only some specialists as paediatricians or pulmonologists (bronchodilators). Works are in progress concerning the diameter and shape of the drug particles (nanotechnology) and also concerning the use of nebulized drugs for a systemic effect (vaccines, insulin, cyclosporine, anticancerous agents, etc.).
27885969		36th International Symposium on Intensive Care and Emergency Medicine : Brussels, Belgium. 15-18 March 2016.
34624628		Combined use of rheology and portable low-field NMR in cystic fibrosis patients.BACKGROUND: As most cystic fibrosis (CF) patients progress to respiratory failure, lung functionality assessment is pivotal. We previously developed a test that indirectly monitors airways (inflammation/functional test) by measuring the spin-spin relaxation time (T2m) of the water hydrogens present in CF sputum. Here the T2m significance in the monitoring of CF lung disease was further investigated by studying the correlation of T2m with: 1) sputum viscoelasticity, 2) mucociliary clearability index (MCI)/cough clearability index (CCI) and 3) sputum average mesh-size. METHODS: Sputum samples from 25 consenting CF subjects were analyzed by rheology tests (elastic modulus G and zero shear viscosity eta0) and Low Field Nuclear Magnetic (LF-NMR) resonance (T2m). MCI/CCI were calculated from the rheological parameters. The average mesh-size (xi) of the sputum structure was then evaluated by rheology/LF-NMR, together with FEV1 for each patient. RESULTS: There was an inverse correlation between G and eta0 versus T2m, indicating that a worsening of the lung condition (T2m-FEV1 drop) is paralleled by an increase in sputum viscoelasticity (G and eta0) favoring mucus stasis/inflammation. A direct correlation was also observed between T2m and MCI/CCI, showing that T2m provides information as to airway mucus clearing. Moreover, there was a direct correlation between T2m and the average sputum mesh size (xi). CONCLUSIONS: We demonstrated a correlation between T2m (measured in CF patient's sputum) and the sputum viscoelasticity/average mesh-size and with MCI/CCI, parameters related to airway mucus clearing. Thus, the present data strengthen the potential of our test to provide indirect monitoring of airway disease course in CF patients as T2m depends on mucus solid concentration and nanostructure.
37423579		Nebulization of PEGylated recombinant human deoxyribonuclease I using vibrating membrane nebulizers: A technical feasibility study.Recombinant human deoxyribonuclease I (rhDNase, Pulmozyme ) is the most frequently used mucolytic agent for the symptomatic treatment of cystic fibrosis (CF) lung disease. Conjugation of rhDNase to polyethylene glycol (PEG) has been shown to greatly prolong its residence time in the lungs and improve its therapeutic efficacy in mice. To present an added value over current rhDNase treatment, PEGylated rhDNase needs to be efficiently and less frequently administrated by aerosolization and possibly at higher concentrations than existing rhDNase. In this study, the effects of PEGylation on the thermodynamic stability of rhDNase was investigated, using linear 20 kDa, linear 30 kDa and 2-armed 40 kDa PEGs. The suitability of PEG30-rhDNase to electrohydrodynamic atomization (electrospraying) as well as the feasibility of using two vibrating mesh nebulizers, the optimized eFlow  Technology nebulizer (eFlow) and Innospire Go, at varying protein concentrations were investigated. PEGylation was shown to destabilize rhDNase upon chemical-induced denaturation and ethanol exposure. Yet, PEG30-rhDNase was stable enough to withstand aerosolization stresses using the eFlow and Innospire Go nebulizers even at higher concentrations (5 mg of protein per ml) than conventional rhDNase formulation (1 mg/ml). High aerosol output (up to 1.5 ml per min) and excellent aerosol characteristics (up to 83% fine particle fraction) were achieved while preserving protein integrity and enzymatic activity. This work demonstrates the technical feasibility of PEG-rhDNase nebulization with advanced vibrating membrane nebulizers, encouraging further pharmaceutical and clinical developments of a long-acting PEGylated alternative to rhDNase for treating patients with CF.
19949942		The prevalence of osteoporosis, osteopenia, and fractures among adults with cystic fibrosis: a systematic literature review with meta-analysis.Observational studies have indicated a high but heterogeneous prevalence of low bone mineral density for adult patients with cystic fibrosis. Fracture complications were also described. The objective of this study was to determine the prevalence of osteoporosis, osteopenia, and fractures among adult patients with cystic fibrosis. A systematic literature review was conducted using electronic databases. The keywords used were "cystic fibrosis [MeSH] AND bone density." Original studies were eligible if they reported the prevalence of osteoporosis and/or osteopenia and/or fractures in adult patients with cystic fibrosis. A meta-analysis of pooled proportions was performed. Heterogeneity was tested with the Cochran Q statistic, and in the case of heterogeneity a random effect model was used. Of 117 studies, 12 were selected, i.e., that represented a total of 1055 patients. Mean age ranged from 18.5 to 32 years (median: 28.2 years). Mean body mass index ranged from 19.9 to 22.4 (median: 20.7); 53.8% were men. The pooled prevalence of osteoporosis in adults with cystic fibrosis was 23.5% (95% CI, 16.6-31.0). The pooled prevalence of osteopenia was 38% (95% CI, 28.2-48.3). The pooled prevalences of radiological vertebral fractures and nonvertebral fractures were 14% (95% CI, 7.8-21.7) and 19.7% (95% CI, 6.0-38.8), respectively. In conclusion, this systematic literature review with meta-analysis emphasized the high prevalence of osteopenia and osteoporosis in young adults with cystic fibrosis. The prevalence of fracture was also high.
